"full_text","sentimen"
"@BosPurwa Apakah sudah ada biro perjalanan yg buka program Tour relijiyes ke Candi IKN tempat ritual berkumpulnya tanah dan air se Nusantara sekaligus tempat Jin buang anak?","Negatif"
"@AdindaZahrany07 Pak @prabowo mending wapres nya suruh berkantor dan tinggal di IKN saja","Negatif"
"@RKianSantang99 @BosPurwa @ridwankamil Kepala otorita udah ada mulyononya tapi ini basuki hadi mulyono RK tetep jadi kurator IKN sesuai bidangnya arsitek","Positif"
"Orang klo bangun rumah sempet aja nyisain bagian bangunan yang belum selesai ke depannya akan susah diselesaikan.. ada aja duit ke pake ini lah itu lah sibuk mikirin yang lain. Keknya itu yg bakal terjadi utk IKN","Negatif"
"@ilhampurnama887 Itu paku emas yg di ikn cabut dulu bro kalo mau maju dikit","Negatif"
"Manuver mem pensiunkan Rk . Cukup jadi kurator IKN aja sesuai keahlian dan prestasi nya.","Negatif"
"Meski Kereta tanpa Rel di IKN Kaltim Gagal Berfungsi Otonom Bina Marga tak akan Ubah Desain Jalan https://t.co/i9zbahBcdO lewat @tribunkaltim","Negatif"
"@cnbcindonesia Yg jelasnya 10 tahun pengeluaran ugal-ugalan di tambah ambisi IKN yg tidak terlalu penting amat sekarang mulai berefek","Negatif"
"@Aaazzzz17318787 @mogotigi @introtojae @Dynessy2 @lathiuz @schondels @neohistoria_id biarin bang nyatanya blm ada pembahasan IKN kreta jalan aja mangkrak wkwkw gajadi dipakek","Negatif"
"@V3g3L sesuatu yg sederhana dibuat rumit oleh KA...sungguh diluar akal sehat.. knp niat jahat MULYONO memporak porandakan tatanan negara - berbangsa ... mengobral sewa tanah² di IKN 190 th .. memberi PSN ke PIK2 tdk masuk kedalam NIAT JAHAT..?????","Negatif"
"@Bambangmulyonoo Ibu kok lupa ga nyebutin IKN yg sukses besar sih?","Positif"
"@OposisiCerdas RK sebaiknya langsung dilantik saja utk jadi gub.IKN dan menyelsaikannya dlm waktu singkat dan murah....katanya.","Positif"
"@BosPurwa Penting ngurusin anak kelaparan drpd IKN. https://t.co/oFcZNOl6ss","Negatif"
"@999L0ki Pasti banget tapi emang mau ngelamar kerja di ikn bree","Positif"
"@tham878 hahaha baru kmrin liat postingan kakak dan abg ipar di IKN iri euy... aslinya malah lbh keren lg katanya. tp ya ini gabaik digaungkan keras2 ada secuil netizen yg sungguh berharap proyek nasional ini gagal","Positif"
"@tham878 Kok ngurus pilkada jakarta si kenapa gk ngurus yg di ikn aja katanya mau pindah ikn wkwk","Negatif"
"@ekowboy2 Kemungkinan gantikan pak Basuki Kepala IKN","Positif"
"@tklvcm12 Hahaha konseran d ikn","Negatif"
"20. Perayaan HUT RI ke-79 di IKN menunjukkan bahwa ibu kota baru ini menjadi simbol kemajuan bangsa.","Positif"
"@realfedinuril @pongrekundharma Setengahnya merantau ke ikn mas","Positif"
"@sociotalker Ak pikir rekaman podcast ngobrol tentang IKN? Hehe","Negatif"
"@RajaJuliAntoni IKN nya loyo..dulu si jokowi bilang bulan anu ssmua pindah..tp smpai saat sekarang apa yg dia omongkan tidak terbukti satupun juga","Negatif"
"@kumparan batalkan !!! dari awal itu mmng bermasalah dah sprt hangat2 nya dulu IKN skrg adem aja proyek itu..","Negatif"
"Sebelum 20 Oktober Jokowi hampir setiap saat ke IKN propaganda ttg IKN masif bener Setelah 1 bln lebih dari 20 Oktober Jangankan presiden anaknya sekali pun gak pernah kesana lagi Otw mangkarak nie keknya!","Negatif"
"Banjir Rendam Wilayah Sekitar IKN di Sepaku Ratusan Rumah dan Jiwa Terkena Dampak #BNetwork https://t.co/eTeJXesd0B","Negatif"
"@footballinanews Training centernya di IKN nanti tandingnya di Batakan ya jangan di GBK kejauhan @TimnasIndonesia @erickthohir @AryaSinulingga @PSSI","Negatif"
"@ajengcute16__ Saatnya mas ketum menggoreng IKN bandara2 tol2 seperti @jokowi menggoreng Hambalang pak @SBYudhoyono setiap 6 bulan sekali selama 9 tahun.. Padahal hambalan itu cuma proyek yg sangat kecil dibandingken proyek2 jokowi..","Negatif"
"@MataNajwa Daripada buat buang2 duit buat IKN ya mending buat yang begini....","Negatif"
"@zy_zy_lestary Gk tau ya . Ikn di ditunda. Paling tidak 5 thn kedepan masih jkarta ibukotanya","Negatif"
"@Indostransfer Tc nya kenapa ga di ikn wkwkwkwk","Negatif"
"Lamar kerja ke ikn","Positif"
"@kumparan Bangun di IKN itu cocok buat pengembangan Ibukota.","Positif"
"di ikn udh ada apa yah kira kira?","Positif"
"@NusantaraMonit IKN akan tetap lanjut kok","Positif"
"@hendrowijonarko @BudiBukanIntel @jokowi Begini kalau asupan ga sampai otak ngomongnya banyak bisanya cuma berlagak mindset-nya nge-stuck mentalnya udah kejebak sebar pesimis bilang IKN mangkrak nanti liat mata lu terbelalak gw terbahak pas tau manfaat IK","Positif"
"Habis lihat istana UAE jd keki klo ngundang negara lain ke istana merdeka Klo IKN tuh vibes-nya dah mirip istana hidden leaf. Keren banget gk malu2in","Negatif"
"GANAS ! ROCKY GERUNG CECAR MARUARAR SIRAIT SAMPAI TAK BERKUTIK TERKAIT IKN https://t.co/qsYvxEumNc Datanglah keGotube nikmati video yang menarik #gotube","Positif"
"@hendrowijonarko @BudiBukanIntel @jokowi banyak masyarakat yang mendapat manfaat dari hadirnya IKN di Kalimantan Timur bapak kurang jauh mungkin mainnya. Bahkan berbagai negara mengapresiasi pembangunan IKN yang tentu akan memberikan multiplier effect bag","Positif"
"@ajengcute16__ Kayak IKN megah tak ada penghuninya","Negatif"
"Pasti ini juga mengkritik IKN yg megah tp gak ada penghuninya.... https://t.co/kiWjvE6hmO","Negatif"
"Delegasi Sabah yang dipimpin oleh Menteri Pembangunan Perindustrian dan Keusahawanan Negeri Sabah Malaysia YB Datuk Phoong Jin Zhe bersama jajaran dari KJRI di Kinabalu sempat melihat langsung perkembangan pembangunan IKN. https://t.co/IQda4o09fL https://t.co/jUkR6vQbho","Negatif"
"@Indostransfer Kenapa ga make TC IKN ya dos? Udah jadi lama kan...","Negatif"
"@hendrowijonarko @BudiBukanIntel @jokowi Pembangun IKN masih berlanjut hingga saat ini. Program ini sangat banyak manfaatnya bagi kemajuan bangsa di masa depan.","Positif"
"Otorita IKN terima kunjungan perusahaan Rusia Magnit untuk bahas potensi kerja sama. Progres pembangunan dan insentif investasi juga dibahas. https://t.co/WgEYVEmDfC","Positif"
"Hai kids nek bendino ngene ki terus mbesok bukmu budal arisan nyetir reborn https://t.co/Wvir9WdPpf","Negatif"
"Masalah: Akan ada 85 jenis pekerjaan hilang karena AI. #PolisiAdalahMaut #PolisiAdalahMaut Tapi kenapa program dia besar2kan justru IKN makan siang gratis UKT mahal TAPERA? Mestinya program2 kementerian sistem pendidikan bisnis dll diarahkan untuk antisipasi itu https://t.co/I2aVecXvrZ","Negatif"
"Semakin keren IKN Sesuai arahan Presiden Prabowo kepada OIKN Pak Basuki pembangunan infrastruktur yg mendukung Ekosistem Eksekutif Legislatif &amp","Negatif"
"IKN menjadi salah satu destinasi wisata favorit Kaltim https://t.co/8aO81kGlEX","Positif"
"apa kabar IKN?","Positif"
"Tak ada investor yang ada influensor hahahaha . . Wiwi bisanya bawa buzzerrp. IKN itu menggerogoti negara menggerogoti APBN membahayakan kedaulatan negara. Gak ada bagusnya #PolisiAdalahMaut #PolisiAdalahMaut https://t.co/XgYAn25KC6","Negatif"
"ikn memajukan bangsa indonesia https://t.co/SN5hLHKPjV","Positif"
"ikn memajukan bangsa indonesia https://t.co/GJRKsEJFd4","Positif"
"ikn memajukan bangsa indonesia https://t.co/aIoRfs4Jf0","Positif"
"Apa kabar IKN https://t.co/tFd3QF9raG","Positif"
"@StefanAntonio__ @gibran_tweet Setauku adanya istana merdeka (hadap monas) istana negara (jl. Veteran) istana bogor istana yogyakarta (gedung agung) istana cipanas istana tampaksiring istana garuda ikn blm aq anggap istana kenegaraan sih","Negatif"
"IKN itu atas inisiatif siapa sesungguhnya siapa yg merencanakan ibukota negara harus pindah dari Jakarta . Urgensinya dimana &amp","Negatif"
"@UmarHasibuan__ Kenapa pd bag tak pake pic IKN??","Negatif"
"@zy_zy_lestary DKI Jakarta masih Ibukota karena belum ada Keppres untuk IKN di Kaltim. Coba gugling lagi omongan pejabat terkait yang berwenang.","Positif"
"@aewin86 Bayangkan kalo gubernur ikn dr pdip presiden nyuruh percepat pembangunan dianya diem wae sesuai arahan bu ketum repot to?","Negatif"
"Jadi Wisata Favorit Kaltim Hingga Capai 5.000 Pengunjung Per Hari. Begini Cara Hemat Ke IKN https://t.co/DGu3rr2oNg","Positif"
"Kepala Otorita IKN Basuki Hadi Mulyono mengapresiasi kolaborasi yang telah terjalin kepada Asian Development Bank. https://t.co/kOYucGsduC","Positif"
"@Isnan___ Mojokerto ini lho pak. Ikn kejauhan. Jelas tambah ga betah disana","Negatif"
"@detikcom BANGSAT ANJING BAJINGAN!!!!!! PADAHAL HASIL ALAM INDONESIA SANGAT BANYAK KENAPA CUMA NGANDELIN PAJAK??? SEMUA GARA2 MULYONO @jokowi BUAT NUTUPIN UTANG BANGUN IKN!!!!!!","Negatif"
"gasss pindah ke ikn aja nder","Positif"
"Omon - omon belaka... Ppn 12 % itu bukannya ngerampok rakyat berkedok uu.??? Psn rempang ikn pik2 dll bukannya jg merampok rakyat dibungkus kebijakan.??? Klo itu semua anda bisa bereskan baru tuh rakyat bisa percaya...!!!","Negatif"
"@kompascom Kasus2 di bwh ini menyadarkan rkyt yg waras utk tdk percaya lagi. Krt api super cpt yg katanya tnp APBN cerita bohong ratusan investasi IKN dari LN hgga oversubscribed 11.000 trilyun sdh di kantong saya mbangun dinasti politik via anak2 &amp","Negatif"
"Ada 100 janjinya esemka swasembada pertumbuhan 7% investor IKN BOHONG SEMUA...INI PENYAKIT KALEEE.MALA SEKARANG GAK NGAKU PROF MACHFUD PUN DI DEKATI!!!! https://t.co/tiz3YE1OOr","Negatif"
"@Bambangmulyonoo Kasihan....ngelihat keberhasilan jokowi bikin ikn....stress berat...iri tanda tak mampu...","Negatif"
"@Boediantar4 Kadrun betina biar semakin stress....sebentar lagi patung jokowi berdiri tegak di ikn....wkwkwkwk....gacor terus drunn betina.... https://t.co/ueWuDxkxae","Negatif"
"@Bambangmulyonoo Biar si jembut semakin dongkol hatinya....maksudnya mahput sebentar lagi patung jokowi berdiri tegak di ikn....wkwkwk jembut kelojotan... https://t.co/wui44b9cg3","Positif"
"@Zay34562 Biar tambah dongkol hatinya para kadrun....sebentar lagi patung jokowi berdiri tegak di ikn.... https://t.co/LR2HXshTpo","Positif"
"Keberlanjutan Pembangunan Bukti Komitmen Presiden Prabowo Selesaikan Proyek IKN. https://t.co/Tj5evtyeQ4","Positif"
"@jramseyy41 @abu_waras Ya... bisalah. Anies tak punya beban meneruskan IKN tak ada makan siang gratis tentu akan mengevaluasi PSN yg tak rasional dan omnibus law akan mengenakan pajak scr adil menegakkan hukum yg tegas thd para koruptor dll.","Negatif"
"@KPK_RI Pak IKN selidiki ada dana yg membegkak gmana ?","Negatif"
"@AdamVelcro demi ikn","Positif"
"@Srik4ndiMuslim2 KPK yg ada saat ini semua nya orang jkw inti nya jika ingin KPK itu memeriksa kasus korupsi di IKN pk presiden prabowo harus menganti kan ketua KPK dan DEWAS KPK","Negatif"
"Investar investor pepesan kosong. 3/12/2024: Jokowi Dukung Baznas Berkantor di IKN Klaim Sudah Banyak Investor Masuk https://t.co/Fo5y5pKStV #TumpasKorupsiEdan #TumpasKorupsiEdan https://t.co/P7ES3iZ1k1","Positif"
"@penikmatkudapan @christiti_26 @Dennysiregar7 Sebenernya simpel tinggal penghematan. Indo itu terlalu boros. Apalagi skrg kabinet gendut dan mega proyek kek IKN sama makan siang. Kalau udh dipangkas tuh kementrian batalin mega proyek ya bisa gede pemasuka","Negatif"
"Kepala Otorita Ibu Kota Nusantara (IKN) Basuki Hadimuljono bicara tentang minat investor yang akan segera masuk ke IKN. https://t.co/KUxED5nhrk","Positif"
"@geloraco Fokus manuver para oligarki dan kroninya Broo.. Investasi bodong PIK PSN Tambang IKN Kinerja Aparat penegakan hukum Suplay TK China.","Negatif"
"@clvsbjk KUWNQQUMQWJMWUQMUQMQHQNWHQNWUNEUNDJF","Negatif"
"@Javasjapas 2030 katanya d ikn wkwkwk","Negatif"
"@Metro_TV Jahat mana sama koruptor dan buang² duit buat bikin IKN yg ga layak penempatanya. Kalau layak kenapa ga laku Jahat mana sama boongin rakyat katanya sudah banyak inpestor manca negara..? Jahat mana php sama pabrik pertanian @jokowi ?","Negatif"
"@tempodotco kehebatan mulyono ya berbohong salah satu yg sangat jelas kebohongan ttg investor di ikn...","Negatif"
"@adekoedin3 Tambah ambisi krn 180rebu hektar tanahnya di IKN jadi duit semua...","Negatif"
"@Mdy_Asmara1701 1. Sdh ada pesanan ribuan unit mbl esemka: bohong 2. Uang 11 000T di kantong: bohong 3. Ekonomi meroket: bohong 4. Investor asing IKN ngantri: bohong 5. Tidak cawe²: bohong Apalagi yg bisa dipercaya dari orang ini..?","Negatif"
"@rrrrrrrrriiiiia Walah gas wae nek jakarta ri tp nek ikn skip dulu","Negatif"
"@detikcom Mr. President kabinet anda gemuk belum lagi influencer2 yg tdk perlu blm lagi pengaruh oslo progress ikn anggaran yg boros kasus2 korupsi penegakan hukum stabilitas ekonomi blm lg nanti rong2an jelang 2029 akan tdk mudah anda bekerja kalau tdk t","Negatif"
"KATA GUE MAH INI KITA PINDAH AJA KE IKN ANJINGG","Negatif"
"@bachrum_achmadi Kalkulasi tai bilang aja buat anggaran ikn dan pengangkatan honorer jadi PPPK.","Negatif"
"PREDIKSI 2025 1.Aksi demo marak 2.Beberapa pejabat Tinggi akan dilengserkan. 3.Tindak kriminal tinggi 4.Ekonomi Parah 5.Makan Gratis kacau 6.Bencana Alam banyak 7.Pengangguran tinggi 8.Koruptor banyak 9.Pemerintahan lesu 10.BUMN bangkrut/rugi. 11.Politik panas. 12.IKN sepi https://t.co/e6KeXvwtbo","Negatif"
"@Duren___ Mngkn pas ada acara ini DIRUT PSI gak di undang sm skln Cepu in IKN yg bakal mangkrak https://t.co/Al9rDEjjMa","Negatif"
"@atmostverse hancurin ikn lah","Negatif"
"@HarryPattyRM00 @Beritasatu Mungkin juga delusi tp jokowi sengaja push ikn utk sedot uang dr luar dan menyerap tenaga kerja arab juga melakukan hal yg sama krn melihat utk dongkrak ekonomi Semua yg dilakukan jokowi jg ga murni ide dia krn ada desakan dr p","Negatif"
"@Srik4ndiMuslim2 Proyek IKN sudah mendapat persetujuan DPR. Cita-cita bung Karno akhirnya terkabul. Bangsa Indonesia terimakasih sama Jokowi","Positif"
"@democrazymedia Ratusan Investor sudah ngantri mau masuk ke IKN juga gak pernah dibilang kok. 6000 pesanan mobil Esemka sudah masuk gak pernah ada yang bilang...","Negatif"
"@zzzZz_zZZz03 Sorry ya. Aku udah punya yang lebih baik 12% dari kamu. Lagian tahun depan aku dapat warisan 200T dari abahku. Rencananya buat beli lahan di IKN. Ape lu......Ape lu...","Negatif"
"#KisiKisiPengemis500-1000dulu Bicara.Presiden RI ke 7 Joko Widodo sebagai Bpk HAYATI dan IKN.Saat ini lagi Viral Kisi Kisi Politik satu Kubu tentang Bom Nuklil yang tersimpan di Rusia. https://t.co/QXu4SNZ9KU","Negatif"
"@JhonSitorus_18 ah... Orang kayak gitu didengerin.....dari esemka IKN dll dll.... semuanya prettt...!!? 10 tahun lebih gua ketepu sama orang itu...!!","Negatif"
"Sudah lah Pak. Tolong stop dulu bangun IKN. Negara lagi tak ada duit. Oleh karena itu sibuk mau cekik rakyat dengan pajak 12 persen","Negatif"
"@Srik4ndiMuslim2 Haiiaaah bego!! Katarak dan buta huruf ya. Ga lihat IKN spt apa","Negatif"
"@waterclub_ kak sbenernya indo bangun IKN itu buat mereka","Negatif"
"Cerita Basuki Ajak Prabowo Kembali ke IKN Groundbreaking 5 Proyek https://t.co/tRQKQ1ZSKi","Positif"
"Prabowo Pindahkan PNS ke IKN Tahun Depan Jadi Dapat Insentif? https://t.co/lYLYRjzy8o","Negatif"
"@kumparan Gak usaaahhhh. Mending batalin aja agenda kenaikan PPN makan siang gratis sama pembangunan IKN.","Negatif"
"@Kalaweit Pak chanee itu mreka yg gundulin hutan utk ikn pak","Negatif"
"@prabowo IKN gimana kabar pak","Positif"
"@Beritasatu halah kalkulasi apa kaya IKN sama Kereta Cepat pasti karena maunya jokowi ingat tidak ada visi menteri yg ada visi jokowi","Negatif"
"@JamalBoegis Apa yg di ucapkan Rocky Gerung sebelum proyek IKN terbukti bahwa akan banyak uang yg msk kantong pribadi makelar proyek hebat bang Rocky namun penguasa negeri sdh gerombolan setan TDK akan berubah pikiran nya menjadi manusia.","Negatif"
"@Uki23 PROGRAM MAKAN GRATIS STOP DULU...IKN STOP UTAMAKAN RAKYAT SELAMA JIKOWI NENYUSAHKAN RAKYAT...BENAHI HUKUM...JADIKAN PARTAI YG SANTUN BERPOLITIK BERETIKA MENCETAK KADER YG HANDAL YG BERMUTU YG BERILMU BERPEBDIDIKAN BERIMAN BERAGAMA YG BENAR..BERSIHK","Negatif"
"@ssefmun bakar ikn","Negatif"
"@AgungHa05086506 @dtono88 @M45Broo_ Yg penting dia penipu fakta dlm saku ada 11 T mana duidnya dikorup??? Dasr cebong dongk! Bela2 siplanga plongo ngk ada kwalitas sama sekali bikin ngra terlilit hutang coba tuh audit ikn jgn2 sarang koropsi disana","Negatif"
"@Epricila10 KOK GAK TINGGAL DI IKN KATANYA IKN MASA DEPAN INDONESIA","Negatif"
"@shezziestt bersama awa membangun ikn","Positif"
"@Kimberley_PS08 IKN .... ILLEGAL... STOP ... IKN GUNAKAN ANGGARAN NYA. UTK PENGENTASAN KEMISKINAN... https://t.co/oCfVAWi008","Negatif"
"aku punya fotbar amer bareng prabowo di ikn","Negatif"
"@Zay34562 berawal dari masuk gorong2 sri mulyono sukses memundurkan indonesia ke zaman bau kolonial IKN dilanjutkan anak dungu tapi culas #jejuair","Negatif"
"@Uki23 Program Prioritas ? Maksud loe IKN &amp","Negatif"
"@Franken_blues 1000 % ga bakalan jadi percaya cukup menggelitik kebohongan nya dari mobil esemka pencalonan gibran investor IKN uang 11 T hianati partai yg sudah membesarkannya. Pokoknya paling rendah adabnya di banding pensiunan Presiden lainnya.","Negatif"
"UPDATE MENARA ACT IKN NUSANTARA https://t.co/Gqtc48LEgD","Positif"
"@tempodotco Saya sekeluarga gak percaya omonganmu @jokowi dulu kita pilih anda karena tampangmu yg lugu meles eh ga taunya pencitraan doang Mau tau IKN buat apa ? Tidak ada sumber air . Mobil EsEmKa mu mana ??? Ngeles mulu kaya Bajaj..","Negatif"
"IKN Makin Ramai Taman Safari Mau Bangun Theme Park https://t.co/yCa8FpM472","Positif"
"@rrrrrrrrriiiiia Pusat IKN?","Positif"
"@celanajoger2325 @estehangatawar @astagabestiee @convomf ikn contoh nyata banyak rakyat juga yang bangga ada ikn tapi sekolah sekitar mereka aja gak layak","Negatif"
"Kaum 58% .... keluarga yg harmonis dr pemimpin yg hebat menurunlan pengangguran dg menyediakan lowongan kerja .... bagi tka china. Hebat kan? Kita ..58% kok. Blm yg lain2 ..whoosh yg full investasi dn sgr BEP ribuan investor IKN sdh antri..huebatt kan? Hei 58%","Negatif"
"Selama 2 periode ini target Mulyono.Pertama melaksanakan PR nya Dipa Nusantara Aidit di th 1955 yg terhambat karena G30S yakni IKN. Kedua mnjadikan Gibran sbg RI1.Dgn aneka cara ditempuh. Konstitusi ditabrak.Klimaknya terbit MK90 yg super curang. @perludem @feriamsari","Negatif"
"@poxtions bakar ikn","Negatif"
"kejadian lagi cok kmrn di ikn. tali sepatuku lepas dan ditegur sm ibu ibu bu tali sepatunya lepas ah ngentot gw gk mood kluar setahun ajg","Negatif"
"Yth. Pak @prabowo Sampaikan ke @KemenkesRI dan pihak @BPJSKesehatanRI ini. Nuntut pajak naik ke rakyat tapi malah nurunin pelayanan kesehatan ke rakyat. Terus pajaknya buat apa? Bayar IKN Whoosh dan pejabat doang? https://t.co/OthqbJOQGX","Negatif"
"Jakarta - Surabaya = 1 jam 45 menit Makassar - Manado = 4jam Banda Aceh - Bandar Lampung = 5jam Pontianak - IKN = 3 jam 40 menit Banjarmasin - IKN = 1 jam 5 menit Samarinda - IKN = 17 menit Balikpapan - IKN = 12 menit","Positif"
"salah satu alasan ketawa aja liat twit2 berspekulasi prabowo akan stop pembangunan ikn. begitu ada bajet juga bakal dilanjut noh adeknya keburu beli banyak tanah di sono.","Negatif"
"Tadi gua abis meet dan ngobrol ngobrol sama partner kerja dari Perancis. Dia bilang If you have a good job enough money it's so comfortable living here. IYA EMANG! Makanya PEJABAT PEJABAT GILA nan RAKUS itu BETAH NGIBULIN RAKYAT dan belom pindah ke IKN (Knya KONTOL).","Negatif"
"@ronin4711 @uyoktweet @andi_achilles @jokowi @gibran_tweet @Gerindra pik sulit krn issuenya ada tukar guling dengan mereka support di ikn","Negatif"
"Harus berani buat jalur khusus trasportasi umum(model trans jkt/ART IKN) biarpun itu memakan 1/2 badan jalan justru itu akan memaksa orang lebih memilih transportasi umum","Positif"
